Sucursal;Dia;Mes;Anio;NombreTitulo;Precio;Cantidad
9 DE JULIO;10;9;2016;CATALINA Y SEBASTIAN - UN CUENTO EN LA PUNA ARGENT;50;1
9 DE JULIO;10;9;2016;OFERTA 3 X 100;100;1
9 DE JULIO;10;9;2016;SUCESIONES SEGUN EL NCCC;600;1
9 DE JULIO;10;9;2016;VENAS ABIERTAS DE AMERICA LATINA,LA (NUEVA ED);320;1
9 DE JULIO;10;9;2016;NULIDADES PROCESALES;440;1
9 DE JULIO;12;9;2016;ECONOMIA PRINCIPIOS Y APLICACIONES;1200;1
9 DE JULIO;12;9;2016;DESEO CONCEDIDO;420;1
9 DE JULIO;12;9;2016;SELECCION INFANTIL OFERTA;50;1
9 DE JULIO;12;9;2016;ESTE NO ES EL EVANGELIO QUE QUISE OFRECERTE;280;1
9 DE JULIO;13;9;2016;LA ISLA DEL TESORO;100;1
9 DE JULIO;13;9;2016;VIAJE AL CENTRO D ELA TIERRA;100;1
9 DE JULIO;13;9;2016;OFERTA 3 X 200;200;1
9 DE JULIO;13;9;2016;OFERTA 3 X 300;300;1
9 DE JULIO;14;9;2016;RECETAS PARA LOURDES Y BENJAMIN QUE YA VAN AL JARD;340;1
9 DE JULIO;14;9;2016;ORGULLO Y PREJUICIO;100;1
9 DE JULIO;14;9;2016;DAMA DE NOCHE, LA;370;1
9 DE JULIO;15;9;2016;DEMANDAS POR ACCIDENTES DE TRANSITO DEL NCCC;700;1
9 DE JULIO;15;9;2016;GUIA DE ESTUDIO - LABORAL 2016;340;1
9 DE JULIO;15;9;2016;NEUROEDUCACION INFANTIL - LA VENTANA AL FUTURO;140;1
9 DE JULIO;15;9;2016;NOVIA ESPERA Y OTROS CUENTOS;220;1
9 DE JULIO;15;9;2016;HISTORIAS DE AVONLEA;220;1
9 DE JULIO;15;9;2016;DICCIONARIO DE PSICOANALISIS - 3 TOMOS;250;1
9 DE JULIO;16;9;2016;CODIGO CIVIL Y COMERCIAL DE LA NACION 2016;550;1
9 DE JULIO;16;9;2016;GANANCIA BIENES PERSONALES 2.5;120;1
9 DE JULIO;16;9;2016;MIL SOLES ESPLENDIDOS;330;1
9 DE JULIO;16;9;2016;OFERTA 3 X 200;200;1
9 DE JULIO;16;9;2016;HISTORIA DE LA ARGENTINA 1806-1852;300;1
9 DE JULIO;17;9;2016;JUEGO DE LA EDAD TARDIA;275;1
9 DE JULIO;17;9;2016;VIDA AMOR Y RISA;300;1
9 DE JULIO;17;9;2016;RESPUESTA DEL UNIVERSO, LA;370;1
9 DE JULIO;17;9;2016;MAS QUE UN CUERPO;320;1
9 DE JULIO;17;9;2016;NO DEJES DE VIVR AUNQUE TENGAS QUE SUFRIR;170;1
9 DE JULIO;17;9;2016;BAJO LA LUNA DE HAWAI;340;1
9 DE JULIO;19;9;2016;LEER Y ESCRIBIR EL DIA A DIA EN LAS AULAS;250;1
9 DE JULIO;19;9;2016;CHICAS MUERTAS;330;1
9 DE JULIO;19;9;2016;TRES CICLOS CHAQUEÑOS - COLECCION RESCATE;250;1
9 DE JULIO;19;9;2016;MUJER HABITADA, LA;380;1
9 DE JULIO;20;9;2016;UN CURSO DE MILAGROS;1050;1
9 DE JULIO;20;9;2016;OBSERVADOR EN BIONEUROEMOCION ,EL;250;1
9 DE JULIO;21;9;2016;CRIMENES Y JARDINES;400;1
9 DE JULIO;21;9;2016;MERIENDA DE BELLA ,LA;275;1
9 DE JULIO;21;9;2016;TENGO UN SECRETO EL DIARIO DE MERI;445;1
9 DE JULIO;21;9;2016;OFERTA 3 POR 100;150;1
9 DE JULIO;22;9;2016;MERIENDA DE BELLA ,LA;275;1
9 DE JULIO;22;9;2016;HISTORIAS MAGICAS DE PRINCESAS;275;1
9 DE JULIO;22;9;2016;SET DE PIRARTAS;275;1
9 DE JULIO;22;9;2016;SELECCION INFANTIL OFERTA;25;1
9 DE JULIO;23;9;2016;MUCHAS VIDAS MUCHOS MAESTROS;200;1
9 DE JULIO;23;9;2016;EL SEMINARIO 3-LAS PSICOSIS;470;1
9 DE JULIO;23;9;2016;SEMINARIOS 17. REVERSO DEL PSICOANALISIS, EL;340;1
9 DE JULIO;23;9;2016;LA BIBLIA LATINOAMÉRICA - BOLSILLO - BLANCA,;330;1
9 DE JULIO;23;9;2016;MUJERES QUE AMAN DEMASIADO ,LAS;290;1
9 DE JULIO;23;9;2016;TEST VADS DE KOPPITZ, EL C/APENDICE;160;1
9 DE JULIO;23;9;2016;CAMBIOS?  MAXIMIZAR LA MEMORIA JUEGOS Y DINAMICA;250;1
9 DE JULIO;26;9;2016;INGENIERIA DE BIOPROCESOS;807,5;1
9 DE JULIO;26;9;2016;ELEMENTOS DE INGENIERIA DE LAS REACCIONES QUIMICAS;654,5;1
9 DE JULIO;27;9;2016;COMO HACER UNA DEMANDA;58,2;1
9 DE JULIO;27;9;2016;RESOLUCIONES TECNICAS VIGENTES 3.6;77;1
9 DE JULIO;27;9;2016;CONCURSOS Y QUIEBRAS 2.9;59,5;1
9 DE JULIO;27;9;2016;MITOS DE LA HISTORIA ARGENTINA 1, LOS;144,5;1
9 DE JULIO;27;9;2016;PROCEDIMIENTO FISCAL Y ADMINISTRATIVO 2.1;77;1
9 DE JULIO;27;9;2016;USAR EL CEREBRO;352,75;1
9 DE JULIO;27;9;2016;RESPONSABILIDADES LIMITADAS;408;1
9 DE JULIO;27;9;2016;SOCIEDAD DE LA PREVENCION, LA;57;1
9 DE JULIO;27;9;2016;SAN MARTIN;280;1
9 DE JULIO;27;9;2016;CODIGO PROCESAL PENAL - 3 TOMOS (ENC) DE LA NACION;1476;1
9 DE JULIO;28;9;2016;MOISES - EL GUERRERO QUE HABLABA CON DIOS;260;1
9 DE JULIO;28;9;2016;EN LA TOSCANA TE ESPERO;300;1
9 DE JULIO;28;9;2016;DEMOLIENDO LIMITES - CLAVES DEL AUTOCOACHING;275;1
9 DE JULIO;28;9;2016;PLACEBO ERES TU ,EL;395;1
9 DE JULIO;28;9;2016;LO QUE EL DINERO NO PUEDE PAGAR;250;1
9 DE JULIO;29;9;2016;VIRTUAL HERO II - LA TORRE IMPOSIBLE;250;1
9 DE JULIO;29;9;2016;DICCIONARIO DE LA LENGUA ESPAÑOLA;160;1
9 DE JULIO;30;9;2016;SELECCION LIBROS 3 POR 150;100;1
9 DE JULIO;30;9;2016;TRADUCCION ,LA;125;1
9 DE JULIO;30;9;2016;LEGION PERDIDA, LA;570;1
9 DE JULIO;30;9;2016;UPBEAT STARTER SB;410;1
9 DE JULIO;30;9;2016;VENGANZA DE LA VACA, LA;190;1
9 DE JULIO;1;10;2016;WHAT´S UP STARTER 2ª EDC;380;1
9 DE JULIO;1;10;2016;DIAGNOSTICO ENFERMEROS 2015-2017 DEFINICIONES Y CL;760;1
9 DE JULIO;1;10;2016;VIGILAR Y CASTIGAR;350;1
9 DE JULIO;1;10;2016;EL ENGAÑO POPULISTA;230;1
9 DE JULIO;3;10;2016;TEMAS ESTRUCTURALES DEL DERECHO INTERNACIONAL PRIV;360;1
9 DE JULIO;4;10;2016;DEGAS DANCERS;200;1
9 DE JULIO;4;10;2016;PARIS ES SIEMPRE UNA BUENA IDEA;290;1
9 DE JULIO;4;10;2016;Y ELLOS SE FUERON;400;1
9 DE JULIO;4;10;2016;PERDONA SI TE LLAMO AMOR;260;1
9 DE JULIO;4;10;2016;ESTA NOCHE DIME QUE ME QUIERES;210;1
9 DE JULIO;4;10;2016;DIABLO TIENE OJOS AZULES, EL;160;1
9 DE JULIO;4;10;2016;PEQUEÑOS CONTRATIEMPOS;180;1
9 DE JULIO;5;10;2016;YO ACUSO;380;1
9 DE JULIO;5;10;2016;ALICIA EN EL PAIS DE LAS MARAVILLAS;240;1
9 DE JULIO;5;10;2016;VIAJE MAS LARGO DEL MUNDO, EL;140;1
9 DE JULIO;5;10;2016;CANCION DEL BICHO COLORADO, LA;140;1
9 DE JULIO;5;10;2016;REGRESO DEL BICHO COLORADO, EL;140;1
9 DE JULIO;5;10;2016;COMO SI EL RUIDO PUDIERA MOLESTAR;130;1
9 DE JULIO;5;10;2016;CUANDO ALICIA ATRAVESO EL ESPEJO;230;1
9 DE JULIO;5;10;2016;CODIGO CIVIL Y COMERCIAL CONCORDADO;1080;1
9 DE JULIO;5;10;2016;MATRIMONIO Y DIVORCIO SEGUN EL NCCC;620;1
9 DE JULIO;5;10;2016;MARAVILLOSO DESASTRE;370;1
9 DE JULIO;5;10;2016;DERECHO PENAL - PARTE GENERAL;470;1
9 DE JULIO;5;10;2016;EVANGELIO 2017 -CON EL PAP FRANCISCO;100;1
9 DE JULIO;5;10;2016;AFTER 1;430;1
9 DE JULIO;6;10;2016;EVANGELIO 2017 -CON EL PAP FRANCISCO;100;1
9 DE JULIO;6;10;2016;INVENTOR DE JUEGOS, EL;165;1
9 DE JULIO;6;10;2016;CUATRO ACUERDOS, LOS;250;1
9 DE JULIO;6;10;2016;150 MODELOS PRACTICOS DE CONTRATOS DEL NUEVO CODIG;600;1
9 DE JULIO;6;10;2016;EL ARTE DE AMAR;240;1
9 DE JULIO;6;10;2016;TODA MAFALDA;850;1
9 DE JULIO;6;10;2016;QUE ES Y PARA QUE SIRVE LA FILOSOFIA POLITICA;340;1
9 DE JULIO;6;10;2016;RESPONSABILIDAD CIVIL EN EL CODIGO CIVIL Y COMERCI;540;1
9 DE JULIO;6;10;2016;DERECHO CONSTITUCIONAL;720;1
9 DE JULIO;6;10;2016;AMALIA;290;1
9 DE JULIO;6;10;2016;MARTIN FIERRO;110;1
9 DE JULIO;6;10;2016;MARTIN FIERRO;100;1
9 DE JULIO;7;10;2016;INTEGRACION ESCOLAR - UN ENCUENTRO DE MIRADAS;110;1
9 DE JULIO;7;10;2016;NEUROPEDAGOGIA - HACIA UNA EDUCACION;195;1
9 DE JULIO;7;10;2016;PRINCESAS SOFIA EL DIA REAL;300;1
9 DE JULIO;7;10;2016;PRINCESITA SOFIA  - CAJA CON VARITA;360;1
9 DE JULIO;7;10;2016;YO ANTES DE TI;400;1
9 DE JULIO;7;10;2016;CURSO DE DERECHO POLITICO;300;1
9 DE JULIO;7;10;2016;CUENTOS DE TERROR PARA FRANCO 8;180;1
9 DE JULIO;7;10;2016;GATURRO 26;130;1
9 DE JULIO;7;10;2016;CIUDADES DE PAPEL;300;1
9 DE JULIO;7;10;2016;INSOPORTABLE LEVEDAD DEL SER;255;1
9 DE JULIO;7;10;2016;METODOLOGIA Y PRACTICA DEL DESARROLLO-  TOMO 2;204;1
9 DE JULIO;7;10;2016;METODOS Y TECNICAS DE INVESTIGACION SOCIAL- TOMO 3;161,5;1
9 DE JULIO;7;10;2016;METODOLOGIA Y PRECTICA DEL DESARROLLO - TOMO 1;119;1
9 DE JULIO;8;10;2016;CARA A CARA - LA DIMENSION HUMANA DEL ANALISTA;400;1
9 DE JULIO;8;10;2016;AMORES REALES - EL LADO OSCUROS DE LOS ROMANCES DE;350;1
9 DE JULIO;8;10;2016;INFIELES, LAS;125;1
9 DE JULIO;8;10;2016;CODIGO CIVIL Y COMERCIAL 2016;550;1
9 DE JULIO;8;10;2016;FUENTES DE FUERZA INTERIOR;180;1
9 DE JULIO;8;10;2016;DONES DE LA IMPERFECCION, LOS;280;1
9 DE JULIO;8;10;2016;LIMITES SANADORES;170;1
9 DE JULIO;8;10;2016;KIMT - KISS POCKET BOOK;100;1
9 DE JULIO;8;10;2016;HISTORIA DE LOS JUDIOS, LA;300;1
9 DE JULIO;11;10;2016;COMPENDIO DE FISIOLOGIA MEDICA 13 ED.;830;1
9 DE JULIO;11;10;2016;CABAÑA, LA;230;1
9 DE JULIO;11;10;2016;OFERTA 3 POR 150;75;1
9 DE JULIO;11;10;2016;TEST DE MATRICES PROGRESIVAS ESCALA GENERAL;560;1
9 DE JULIO;11;10;2016;LLAVE DE LA BUENA VIDA ,LA;310;1
9 DE JULIO;11;10;2016;NO QUIERO ENVEJECER;400;1
9 DE JULIO;11;10;2016;CODIGO CIVIL Y COMERCIAL DE LA NACION 2015;200;1
9 DE JULIO;11;10;2016;UNA DIDACTICA PARA UN PROFESOR DIFERENTE;170;1
9 DE JULIO;12;10;2016;NULIDAD EN EL PROCESO PENAL;1320;1
9 DE JULIO;12;10;2016;DEFENSA PUBLICA  (REVISTA PENA Y ESTADO);120;1
9 DE JULIO;12;10;2016;GRAN LIBRO DE DOÑA PETRONA, EL - EDICION 102;610;1
9 DE JULIO;13;10;2016;HARRY POTTER Y EL LEGADO MALDITO;370;1
9 DE JULIO;13;10;2016;PSICOANALISTA, EL - 10ª EDIC ANIVERSARIO;273;1
9 DE JULIO;13;10;2016;TIETA DE AGRESTE;270;1
9 DE JULIO;13;10;2016;ORGULLO Y PREJUICIO;85;1
9 DE JULIO;13;10;2016;LA ABADIA DE NORTHANGER;75;1
9 DE JULIO;13;10;2016;PERSUASION;100;1
9 DE JULIO;13;10;2016;SENSATEZ Y SENTIMIENTOS;100;1
9 DE JULIO;13;10;2016;EMMA;100;1
9 DE JULIO;13;10;2016;DON QUIJOTE DE LA MANCHA;195;1
9 DE JULIO;13;10;2016;USAR EL CEREBRO;440;1
9 DE JULIO;13;10;2016;CEREBRO ARGENTINO, EL;440;1
9 DE JULIO;14;10;2016;PRACTICA DEL DERECHO DEL TRABAJO;660;1
9 DE JULIO;14;10;2016;YO ANTES DE TI;360;1
9 DE JULIO;14;10;2016;INSIGHT PRE INTERMEIDATE;580;1
9 DE JULIO;14;10;2016;DERECHOS DEL IMPUTADO;1050;1
9 DE JULIO;14;10;2016;KAHUNA Y HO`OPONOPONO;176;1
9 DE JULIO;14;10;2016;HOOPONOPONO BIOCIENCIA ATREVETE A SANAR;153;1
9 DE JULIO;14;10;2016;ESPIA, LA;297;1
9 DE JULIO;14;10;2016;MANUSCRITO ENCONTRADO EN ACCRA, EL;323;1
9 DE JULIO;14;10;2016;CONFIANZA;212,5;1
9 DE JULIO;14;10;2016;TRASTORNO POR ESTRES POSTRAUMATICO;432;1
9 DE JULIO;14;10;2016;Y LLOVIERON FLORES - HISTORIAS Y ENSEÑANZAS;248;1
9 DE JULIO;14;10;2016;HARRY POTTER Y EL LEGADO MALDITO;365;1
9 DE JULIO;14;10;2016;HARRY POTTER Y EL LEGADO MALDITO;365;1
9 DE JULIO;15;10;2016;APEGO, EL;432;1
9 DE JULIO;15;10;2016;ALMA FASHION - CHICO;50;1
9 DE JULIO;15;10;2016;LA DAMA Y EL VAGABUNDO - CUENTO EN 3D;150;1
9 DE JULIO;15;10;2016;LLAVE DE LA BUENA VIDA ,LA;270;1
9 DE JULIO;15;10;2016;DECIMOTERCER DISCIPULO;200;1
9 DE JULIO;17;10;2016;HARRY POTTER Y EL LEGADO MALDITO;365;1
9 DE JULIO;17;10;2016;ENEGMA DEL POTRO ,EL - LA HISTORIA DESCONOCIDA;385;1
9 DE JULIO;17;10;2016;HARRY POTTER Y EL LEGADO MALDITO;370;1
9 DE JULIO;17;10;2016;AFTER 2 - EN MIL PEDAZOS;430;1
9 DE JULIO;17;10;2016;AGENDA 2017 - MAITENA ENCUADERNADA;295;1
9 DE JULIO;17;10;2016;KIMT - KISS POCKET BOOK;100;1
9 DE JULIO;17;10;2016;SELECCION LIBROS 3 POR 150;33,33;3
9 DE JULIO;17;10;2016;YO ANTES DE TI;400;1
9 DE JULIO;18;10;2016;ELLAS - CEREBRO CORAZON Y PSICOLOGIA DE LA MUJER;350;1
9 DE JULIO;18;10;2016;GATO CON BOTAS, EL;350;1
9 DE JULIO;19;10;2016;OFERTA 3 POR 200 ESCOLARES;400;1
9 DE JULIO;19;10;2016;OFERTA 3 POR 200 ESCOLARES;400;1
9 DE JULIO;19;10;2016;INSIGHT PRE INTERMEIDATE;580;1
9 DE JULIO;19;10;2016;INSTALACIONES DE GAS;450;1
9 DE JULIO;19;10;2016;NI UNA MENOS DESDE LOS PRIMEROS AÑOS;230;1
9 DE JULIO;19;10;2016;PREGUNTADOS ARTISTAS+12;180;1
9 DE JULIO;19;10;2016;CODIGO CIVIL Y COMERCIAL CONCORDADO;1080;1
9 DE JULIO;19;10;2016;NUEVO CODIGO PROCESAL PENAL DE LA NACION - 27063;220;1
9 DE JULIO;19;10;2016;ESTATUTO DEL DOCENTE;180;1
9 DE JULIO;19;10;2016;ES EL PERONISMO,ESTUPIDO;390;1
9 DE JULIO;20;10;2016;TAROT LEVERATTO;730;1
9 DE JULIO;20;10;2016;TAROT DE MARSELLA EL;250;1
9 DE JULIO;20;10;2016;USAR EL CEREBRO;440;1
9 DE JULIO;20;10;2016;CASA DE LOS CONEJOS LA;215;1
9 DE JULIO;20;10;2016;EL ALMA DE LA SALUD;325;1
9 DE JULIO;20;10;2016;CAZADORES DE SOMBRAS - LAS CRONICAS DE MAGNUS BANE;390;1
9 DE JULIO;20;10;2016;VIAJES FANTASTICOS - DINOAVENTURAS EN 3D;160;1
9 DE JULIO;21;10;2016;AJEDREZ PARA CHICOS;185;1
9 DE JULIO;21;10;2016;KIRCHNER - EL TIPO QUE SUPO;300;1
9 DE JULIO;21;10;2016;TEST GUESTALTICO VISOMOTOR (B.G) BENDER;210;1
9 DE JULIO;21;10;2016;PAGINAS MEZCLADAS;115;1
9 DE JULIO;21;10;2016;EN CAMBIO;400;1
9 DE JULIO;21;10;2016;USAR EL CEREBRO;440;1
9 DE JULIO;21;10;2016;SAPOS DE LA MEMORIA, LOS;150;1
9 DE JULIO;21;10;2016;KIRCHNER - EL TIPO QUE SUPO;295;1
9 DE JULIO;21;10;2016;EQUIPO DE LOS SUEÑOS- ZONA LIBRE;190;1
9 DE JULIO;21;10;2016;SOY LUNA EL PRINCIPIO DEL VERANO;170;1
9 DE JULIO;21;10;2016;SOLUCIONES ESPIRITUALES;160;1
9 DE JULIO;22;10;2016;MAR Y LA SERPIENTE - ZONA LIBRE;150;1
9 DE JULIO;22;10;2016;METODOLOGIA Y PRACTICA DEL DESARROLLO - TOMO 3;300;1
9 DE JULIO;22;10;2016;METODOLOGIA Y PRACTICA DEL DESARROLLO-  TOMO 2;240;1
9 DE JULIO;22;10;2016;METODOLOGIA Y PRECTICA DEL DESARROLLO - TOMO 1;140;1
9 DE JULIO;22;10;2016;¿QUIEN SABE MAS? LENGUA;150;1
9 DE JULIO;22;10;2016;PREGUNTADOS VIDA SALVAJE;150;1
9 DE JULIO;22;10;2016;COSTO DE LOS DERECHOS, EL;270;1
9 DE JULIO;22;10;2016;OFERTA INFANTILES;50;1
9 DE JULIO;22;10;2016;PREGUNTADOS VIAJEROS+10;150;1
9 DE JULIO;22;10;2016;LA ECONOMIA DE LAS DESIGUALDADES;250;1
9 DE JULIO;22;10;2016;IDEAS DE LIA, LAS;65;1
9 DE JULIO;22;10;2016;MODERNIDAD CONTEMPORANEA, LA;237;1
9 DE JULIO;22;10;2016;TEST DE ZULLIGER EN LA EVALUACION DE PERSON 3 ED;250;1
9 DE JULIO;24;10;2016;TORTA PERFECTA, LA;490;1
9 DE JULIO;25;10;2016;CONFIANZA TOTAL;450;1
9 DE JULIO;25;10;2016;EN CAMBIO;400;1
9 DE JULIO;25;10;2016;USAR EL CEREBRO;440;1
9 DE JULIO;25;10;2016;CASA DE MICKEY MOUSE - BIBLIOTECA 8 LIBROS;790;1
9 DE JULIO;26;10;2016;CODIGO CIVIL Y COMERCIAL DE LA NACION - 2 TOMOS;2000;1
9 DE JULIO;26;10;2016;MI PRIMER BALANCE - 2 EDICION;430;1
9 DE JULIO;26;10;2016;FACTURACION Y REGISTRACION 3.6;100;1
9 DE JULIO;26;10;2016;EXISTE LA SUERTE;350;1
9 DE JULIO;26;10;2016;SALVAJE DE BOSTON, LA;430;1
9 DE JULIO;26;10;2016;RUEDA DE LA VIDA, LA;260;1
9 DE JULIO;27;10;2016;CLARICE LISPECTOR PARA CHICAS Y CHICOS;80;1
9 DE JULIO;27;10;2016;KIRCHNER - EL TIPO QUE SUPO;300;1
9 DE JULIO;27;10;2016;HARRY POTTER Y EL LEGADO MALDITO;370;1
9 DE JULIO;27;10;2016;TAROT DE MARSELLA EL;270;1
9 DE JULIO;27;10;2016;TAROT UNIVERSAL;250;1
9 DE JULIO;27;10;2016;MISTERIO DE CRANTOCK, EL;190;1
9 DE JULIO;27;10;2016;CODIGO CIVIL Y COMERCIAL COMENTADO - TOMO 3;800;1
9 DE JULIO;27;10;2016;KIRCHNER - EL TIPO QUE SUPO;295;1
9 DE JULIO;28;10;2016;UNA INTRODUCCION A LACAN;175;1
9 DE JULIO;28;10;2016;GUIA TERAPEUTICA ANTIMICROBIANA 2016;690;1
9 DE JULIO;28;10;2016;GUIA DE ESTUDIO - REALES DEL NCCC;330;1
9 DE JULIO;28;10;2016;A VECES LA SOMBRA HISTORIA DE UN MONSTRUO;150;1
9 DE JULIO;28;10;2016;EL CEREBRO MATEMATICO;380;1
9 DE JULIO;29;10;2016;AGENDA DEL EDUCADOR 2017;190;1
9 DE JULIO;29;10;2016;DON QUIJOTE DE LA MANCHA;170;1
9 DE JULIO;29;10;2016;OFERTA B EDICIONES;50;1
9 DE JULIO;31;10;2016;EMPRENDER EN INTERNET;120;1
9 DE JULIO;31;10;2016;QUE HACER CUANDO HAY MUCHO POR HACER;270;1
9 DE JULIO;31;10;2016;VINCULO AFECTIVO CON EL NIÑO QUE VA A NACER, EL;340;1
9 DE JULIO;31;10;2016;ORTOPEDIA Y TRAUMATOOGIA;1000;1
9 DE JULIO;31;10;2016;CUENTOS DE TERROR PARA FRANCO 2;90;2
9 DE JULIO;31;10;2016;HISTORIA DE UN NIÑO LOBO;90;2
9 DE JULIO;31;10;2016;OFERTA B EDICIONES;1350;1
9 DE JULIO;31;10;2016;CUENTOS DE TERROR PARA FRANCO 3;90;2
9 DE JULIO;31;10;2016;CUENTOS DE TERROR PARA FRANCO 5;112,5;2
9 DE JULIO;31;10;2016;CUENTOS DE TERROR PARA FRANCO 1;90;2
9 DE JULIO;31;10;2016;CONSTITUCION NACIONAL COMENTADA;350;1
9 DE JULIO;31;10;2016;VIRTUAL HERO II - LA TORRE IMPOSIBLE;270;1
9 DE JULIO;1;11;2016;EVALUACION LABORAL;190;1
9 DE JULIO;1;11;2016;ARTE DE NO AMARGARSE LA VIDA, EL;270;1
9 DE JULIO;2;11;2016;PODER DEL AHORA ,EL;340;1
9 DE JULIO;2;11;2016;GUIA DE ESTUDIO - PROCESAL CIVIL Y COMERCIAL 2016;350;1
9 DE JULIO;2;11;2016;A CONTRALUZ;290;1
9 DE JULIO;2;11;2016;PALABRA DE LOS MUERTOS, LA;1070;1
9 DE JULIO;2;11;2016;CODIGO DE LA MALDAD, EL;200;1
9 DE JULIO;2;11;2016;HISTORIA URGENTE DE ESTADOS UNIDOS;260;1
9 DE JULIO;2;11;2016;APOCALIPSIS;650;1
9 DE JULIO;2;11;2016;HAMLET - ROMEO Y JULIETA;100;1
9 DE JULIO;3;11;2016;I CHING DE LA MUJER;165;1
9 DE JULIO;3;11;2016;DEMANDAS POR ACCIDENTES DE TRANSITO DEL NCCC;700;1
9 DE JULIO;4;11;2016;DRACULA;100;1
9 DE JULIO;4;11;2016;OFERTA B EDICIONES;100;1
9 DE JULIO;4;11;2016;REGIMEN DE SOCIEDADES - LEY GENERAL 19.550;920;1
9 DE JULIO;4;11;2016;DERECHO DE SER ADOLESCENTE, EL;160;1
9 DE JULIO;4;11;2016;CONSTRUYE TU FUERZA;290;1
9 DE JULIO;4;11;2016;ANATOMIA CLINICA 2ED.;1450;1
9 DE JULIO;4;11;2016;TRIPLE;100;1
9 DE JULIO;4;11;2016;DEMONIOS FAMILIARES;275;1
9 DE JULIO;4;11;2016;PROMOCION DE LA LECTURA;0,01;15
9 DE JULIO;5;11;2016;PODER DEL DISCURSO MATERNO;370;1
9 DE JULIO;5;11;2016;FERALS - EL QUE HABLA CON LOS CUERVOS;280;1
9 DE JULIO;5;11;2016;ESTIMULACION TEMPRANA DE 0 A 36 MESES;200;1
9 DE JULIO;5;11;2016;ESTUPEFACIENTES Y DERECHO PENAL;860;1
9 DE JULIO;8;11;2016;PREDICCIONES 2017 - EL AÑO DE LIBRA;230;1
9 DE JULIO;8;11;2016;GATURRO INGLES 3;150;1
9 DE JULIO;8;11;2016;ABDICACION - UN SECRETO PUEDE SALVAR EL MUNDO O DE;340;1
9 DE JULIO;8;11;2016;REBELION;340;1
9 DE JULIO;8;11;2016;ALIENACION;340;1
9 DE JULIO;10;11;2016;MANUAL DE SOCIEDADES;700;1
9 DE JULIO;10;11;2016;PREGUNTADOS CUERPO HUMANO+12;180;1
9 DE JULIO;10;11;2016;100 AVES ARGENTINAS;300;1
9 DE JULIO;10;11;2016;ANATOMIA HUMANA T. 2;1150;1
9 DE JULIO;11;11;2016;AUDICUENTOS - ALICIA EN EL PAIS DE LAS MARAVILLAS;290;1
9 DE JULIO;11;11;2016;MAGIA DE LA VIDA, LA;400;1
9 DE JULIO;11;11;2016;CUANDO TE ENCUENTRE;220;1
9 DE JULIO;11;11;2016;MENTIRA, LA;400;1
9 DE JULIO;11;11;2016;TEORIA GENERAL DE SISTEMAS;450;1
9 DE JULIO;11;11;2016;VIDA AMOR Y RISA;300;1
9 DE JULIO;11;11;2016;UN CURSO DE MILAGROS;550;1
9 DE JULIO;11;11;2016;MARAVILLOSAMENTE IMPERFECTO ESCANDALOSAMENTE FELIZ;460;1
9 DE JULIO;11;11;2016;PRANAYAMA;395;1
9 DE JULIO;11;11;2016;PODER DE CAMBIAR, EL;280;1
9 DE JULIO;11;11;2016;AGENDA 2017 - PAULO COELHO;280;1
9 DE JULIO;12;11;2016;AGENDA 2017 .  DE LOS ESCRITORES EN EL TIEMPO;240;1
9 DE JULIO;12;11;2016;TIERRA QUE PISAMOS, LA;335;1
9 DE JULIO;12;11;2016;SIMBOLO PERDIDO, EL;290;1
9 DE JULIO;12;11;2016;EJECUCION DE LA PENA PRIVATIVA DE LA LIBERTAD;1000;1
9 DE JULIO;12;11;2016;PIERRE BORDIEU;250;1
9 DE JULIO;12;11;2016;CINCO MINUTOS DE DIOS, LOS;160;1
9 DE JULIO;14;11;2016;CODIGO PENAL COMENTADO 2016;1500;1
9 DE JULIO;14;11;2016;CONSTITUCION DE LA NACION ARGENTINA - TOM 4;1280;1
9 DE JULIO;14;11;2016;MAS LINDAS HISTORIAS DE LUCIA Y NICOLAS, LAS;250;1
9 DE JULIO;14;11;2016;CLARITA , FELIPE ,MANOLO,RENATA QUIERE BAÑARSE;150;1
9 DE JULIO;15;11;2016;HOROSCOPO CHINO 2017;290;1
9 DE JULIO;15;11;2016;SIN ARMAS NI RENCORES;390;1
9 DE JULIO;16;11;2016;CAMBIO DE ARMAS Y OTROS CUENTOS POLITICOS;200;1
9 DE JULIO;16;11;2016;VIRTUAL HERO II - LA TORRE IMPOSIBLE;300;1
9 DE JULIO;16;11;2016;A VEINTE AÑOS LUZ;330;1
9 DE JULIO;16;11;2016;FISIOLOGIA DEL EJERCICIO;1570;1
9 DE JULIO;16;11;2016;PALABRAS ANDANTES, LAS;295;1
9 DE JULIO;16;11;2016;NO DEJES DE VIVR AUNQUE TENGAS QUE SUFRIR;150;1
9 DE JULIO;17;11;2016;ORO DOLAR E IMPERIO;150;1
9 DE JULIO;17;11;2016;REFLEXIONES SOBRE LA CRISIS Y LA ECONOMIA;150;1
9 DE JULIO;17;11;2016;CRISIS FINANCIERA GLOBAL;240;1
9 DE JULIO;17;11;2016;IMAGENOLOGIA MAMARIA;1260;1
9 DE JULIO;17;11;2016;ACCION PARLAMENTARIA TOMO I;360;1
9 DE JULIO;18;11;2016;LA ODISEA;150;1
9 DE JULIO;18;11;2016;BIENVENIDO DOLOR;400;1
9 DE JULIO;19;11;2016;LIBRO COMPLETO DE REIKI;395;1
